zone,year,month,hour,unit,value
Thailand,2023,1,1211,MW,21360.42833333333
Thailand,2023,1,1212,MW,20943.985
Thailand,2023,1,1213,MW,19689.14333333334
Thailand,2023,1,1214,MW,21940.40833333333
Thailand,2023,1,1215,MW,22939.43
Thailand,2023,1,1216,MW,23595.19166666667
Thailand,2023,1,1217,MW,23682.68333333333
Thailand,2023,1,1218,MW,22895.02833333334
Thailand,2023,1,1219,MW,24881.48833333333
Thailand,2023,1,1220,MW,25552.64
Thailand,2023,1,1221,MW,24835.42833333333
Thailand,2023,1,1222,MW,23732.18
Thailand,2023,1,1223,MW,23562.375
Thailand,2023,1,1224,MW,22568.42333333334
Thailand,2023,1,1225,MW,21225.415
Thailand,2023,1,1226,MW,20437.52666666667
Thailand,2023,1,1227,MW,19703.30333333333
Thailand,2023,1,1228,MW,19119.01666666667
Thailand,2023,1,1229,MW,18983.10666666667
Thailand,2023,1,1230,MW,20053.365
Thailand,2023,1,1231,MW,21421.475
Thailand,2023,1,1232,MW,20795.76
Thailand,2023,1,1233,MW,21851.63833333334
Thailand,2023,1,1234,MW,22184.74500000001
Thailand,2023,1,1235,MW,22253.92166666667
Thailand,2023,1,1236,MW,21754.16166666666
Thailand,2023,1,1237,MW,20383.46
Thailand,2023,1,1238,MW,22908.58166666667
Thailand,2023,1,1239,MW,24007.385
Thailand,2023,1,1240,MW,24335.32833333333
Thailand,2023,1,1241,MW,24471.21833333333
Thailand,2023,1,1242,MW,23526.9
Thailand,2023,1,1243,MW,25461.25333333333
Thailand,2023,1,1244,MW,26259.655
Thailand,2023,1,1245,MW,25534.42
Thailand,2023,1,1246,MW,24346.805
Thailand,2023,1,1247,MW,24177.71833333333
Thailand,2023,1,1248,MW,23010.975
Thailand,2023,1,1249,MW,21658.30666666666
Thailand,2023,1,1250,MW,21053.12
Thailand,2023,1,1251,MW,20518.72166666667
Thailand,2023,1,1252,MW,19955.33166666666
Thailand,2023,1,1253,MW,19892.57333333333
Thailand,2023,1,1254,MW,20812.80333333334
Thailand,2023,1,1255,MW,22020.38666666666
Thailand,2023,1,1256,MW,21336.1
Thailand,2023,1,1257,MW,22450.35833333334
Thailand,2023,1,1258,MW,22241.86166666667
Thailand,2023,1,1259,MW,22226.98666666666
Thailand,2023,1,1260,MW,21813.60833333333
Thailand,2023,1,1261,MW,20521.76666666667
Thailand,2023,1,1262,MW,22916.46333333333
Thailand,2023,1,1263,MW,23762.14666666666
Thailand,2023,1,1264,MW,24167.32666666666
Thailand,2023,1,1265,MW,24176.70833333333
Thailand,2023,1,1266,MW,23415.94166666667
Thailand,2023,1,1267,MW,25267.105
Thailand,2023,1,1268,MW,26080.12999999999
Thailand,2023,1,1269,MW,25341.91166666666
Thailand,2023,1,1270,MW,24285.77
Thailand,2023,1,1271,MW,24203.22833333333
Thailand,2023,1,1272,MW,23067.47166666667
Thailand,2023,1,1273,MW,21630.28166666667
Thailand,2023,1,1274,MW,21006.44
Thailand,2023,1,1275,MW,20366.75666666667
Thailand,2023,1,1276,MW,19784.41666666667
Thailand,2023,1,1277,MW,19679.32666666667
Thailand,2023,1,1278,MW,20765.79166666667
Thailand,2023,1,1279,MW,21986.29833333333
Thailand,2023,1,1280,MW,21169.96333333333
Thailand,2023,1,1281,MW,22319.17
Thailand,2023,1,1282,MW,22326.90833333333
Thailand,2023,1,1283,MW,22466.33166666667
Thailand,2023,1,1284,MW,22096.27333333333
Thailand,2023,1,1285,MW,20923.07833333333
Thailand,2023,1,1286,MW,23377.98333333333
Thailand,2023,1,1287,MW,24187.58333333333
Thailand,2023,1,1288,MW,24670.17166666667
Thailand,2023,1,1289,MW,24607.37833333333
Thailand,2023,1,1290,MW,23681.59
Thailand,2023,1,1291,MW,25514.01666666667
Thailand,2023,1,1292,MW,26281.50666666667
Thailand,2023,1,1293,MW,25627.05666666667
Thailand,2023,1,1294,MW,24447.95666666666
Thailand,2023,1,1295,MW,24234.98666666666
Thailand,2023,1,1296,MW,23082.55833333333
Thailand,2023,1,1297,MW,21643.60833333333
Thailand,2023,1,1298,MW,21029.66166666666
Thailand,2023,1,1299,MW,20285.565
Thailand,2023,1,1300,MW,19702.585
Thailand,2023,1,1301,MW,19562.65166666666
Thailand,2023,1,1302,MW,20616.88
Thailand,2023,1,1303,MW,21682.21333333333
Thailand,2023,1,1304,MW,21020.87666666667
Thailand,2023,1,1305,MW,22301.90666666666
Thailand,2023,1,1306,MW,22386.35333333333
Thailand,2023,1,1307,MW,22551.655
Thailand,2023,1,1308,MW,22257.84166666667
Thailand,2023,1,1309,MW,21054.04500000001
Thailand,2023,1,1310,MW,23270.61
Thailand,2023,1,1311,MW,24106.24
Thailand,2023,1,1312,MW,24631.77166666667
Thailand,2023,1,1313,MW,24451.95666666667
Thailand,2023,1,1314,MW,23357.01333333333
Thailand,2023,1,1315,MW,25092.19833333333
Thailand,2023,1,1316,MW,25878.395
Thailand,2023,1,1317,MW,25311.895
Thailand,2023,1,1318,MW,24364.55166666667
Thailand,2023,1,1319,MW,24300.695
Thailand,2023,1,1320,MW,23092.74333333334
Thailand,2023,1,1321,MW,21738.5
Thailand,2023,1,1322,MW,21043.52
Thailand,2023,1,1323,MW,20346.91333333333
Thailand,2023,1,1324,MW,19731.83
Thailand,2023,1,1325,MW,19482.13833333334
Thailand,2023,1,1326,MW,19823.06500000001
Thailand,2023,1,1327,MW,20365.75833333334
Thailand,2023,1,1328,MW,19684.58666666667
Thailand,2023,1,1329,MW,20767.505
Thailand,2023,1,1330,MW,20901.29
Thailand,2023,1,1331,MW,20799.49333333334
Thailand,2023,1,1332,MW,20320.31
Thailand,2023,1,1333,MW,19214.33000000001
Thailand,2023,1,1334,MW,21022.99333333333
Thailand,2023,1,1335,MW,22057.69
Thailand,2023,1,1336,MW,22768.56333333334
Thailand,2023,1,1337,MW,23003.71333333334
Thailand,2023,1,1338,MW,22442.39
Thailand,2023,1,1339,MW,24360.46333333333
Thailand,2023,1,1340,MW,25274.63166666667
Thailand,2023,1,1341,MW,24647.05333333333
Thailand,2023,1,1342,MW,23784.47
Thailand,2023,1,1343,MW,22807.405
Thailand,2023,1,1344,MW,21565.17333333333
Thailand,2023,1,1345,MW,20163.02333333333
Thailand,2023,1,1346,MW,19341.18
Thailand,2023,1,1347,MW,18641.23833333333
Thailand,2023,1,1348,MW,18084.72666666667
Thailand,2023,1,1349,MW,17798.16166666667
Thailand,2023,1,1350,MW,18125.64333333333
Thailand,2023,1,1351,MW,18296.465
Thailand,2023,1,1352,MW,16967.61666666666
Thailand,2023,1,1353,MW,16679.53666666667
Thailand,2023,1,1354,MW,16366.19666666667
Thailand,2023,1,1355,MW,16085.06166666666
Thailand,2023,1,1356,MW,15835.86833333333
Thailand,2023,1,1357,MW,15408.24333333333
Thailand,2023,1,1358,MW,16141.4
Thailand,2023,1,1359,MW,16802.41
Thailand,2023,1,1360,MW,17712.18
Thailand,2023,1,1361,MW,18583.05333333333
Thailand,2023,1,1362,MW,19367.445
Thailand,2023,1,1363,MW,21632.465
Thailand,2023,1,1364,MW,22640.21833333333
Thailand,2023,1,1365,MW,22121.48
Thailand,2023,1,1366,MW,21191.43833333334
Thailand,2023,1,1367,MW,20051.92666666667
Thailand,2023,1,1368,MW,18794.505
Thailand,2023,1,1369,MW,17696.33833333334
Thailand,2023,1,1370,MW,16950.26666666667
Thailand,2023,1,1371,MW,16365.83666666667
Thailand,2023,1,1372,MW,16062.61666666667
Thailand,2023,1,1373,MW,16174.72666666667
Thailand,2023,1,1374,MW,17447.91833333333
Thailand,2023,1,1375,MW,19088.355
Thailand,2023,1,1376,MW,18741.945
Thailand,2023,1,1377,MW,19903.23666666667
Thailand,2023,1,1378,MW,19655.16666666666
Thailand,2023,1,1379,MW,19614.99333333334
Thailand,2023,1,1380,MW,19298.83833333333
Thailand,2023,1,1381,MW,18108.135
Thailand,2023,1,1382,MW,20244.96
Thailand,2023,1,1383,MW,21178.22166666666
Thailand,2023,1,1384,MW,21865.3
Thailand,2023,1,1385,MW,22223.36
Thailand,2023,1,1386,MW,21631.80666666666
Thailand,2023,1,1387,MW,23449.94333333334
Thailand,2023,1,1388,MW,24061.88666666667
Thailand,2023,1,1389,MW,23099.14333333333
Thailand,2023,1,1390,MW,21777.01833333333
Thailand,2023,1,1391,MW,21654.69166666666
Thailand,2023,1,1392,MW,20720.01333333334
Thailand,2023,1,1393,MW,19474.67833333334
Thailand,2023,1,1394,MW,19026.315
Thailand,2023,1,1395,MW,18368.01833333333
Thailand,2023,1,1396,MW,17965.925
Thailand,2023,1,1397,MW,18020.11
Thailand,2023,1,1398,MW,19008.5
Thailand,2023,1,1399,MW,20429.71666666666
Thailand,2023,1,1400,MW,19934.40333333333
Thailand,2023,1,1401,MW,20860.56
Thailand,2023,1,1402,MW,20617.72166666666
Thailand,2023,1,1403,MW,20675.20833333334
Thailand,2023,1,1404,MW,20242.86166666666
Thailand,2023,1,1405,MW,19037.74833333333
Thailand,2023,1,1406,MW,21302.95833333333
Thailand,2023,1,1407,MW,22304.25833333333
Thailand,2023,1,1408,MW,22971.70666666666
Thailand,2023,1,1409,MW,23218.22166666666
Thailand,2023,1,1410,MW,22481.88333333333
Thailand,2023,1,1411,MW,24369.31166666666
Thailand,2023,1,1412,MW,25038.44
Thailand,2023,1,1413,MW,24246.03666666667
Thailand,2023,1,1414,MW,23045.44833333333
Thailand,2023,1,1415,MW,22882.02666666667
Thailand,2023,1,1416,MW,21725.38166666667
Thailand,2023,1,1417,MW,20401.88
Thailand,2023,1,1418,MW,19968.56
Thailand,2023,1,1419,MW,19438.545
Thailand,2023,1,1420,MW,19006.88666666667
Thailand,2023,1,1421,MW,18970.525
Thailand,2023,1,1422,MW,19966.13
Thailand,2023,1,1423,MW,21311.075
Thailand,2023,1,1424,MW,20405.92833333333
Thailand,2023,1,1425,MW,21292.38666666667
Thailand,2023,1,1426,MW,21206.91
Thailand,2023,1,1427,MW,21387.15833333333
Thailand,2023,1,1428,MW,21123.675
Thailand,2023,1,1429,MW,20078.98999999999
Thailand,2023,1,1430,MW,22624.09666666667
Thailand,2023,1,1431,MW,23677.45
Thailand,2023,1,1432,MW,24301.515
Thailand,2023,1,1433,MW,24390.985
Thailand,2023,1,1434,MW,23605.73666666666
Thailand,2023,1,1435,MW,25423.24833333333
Thailand,2023,1,1436,MW,26191.51
Thailand,2023,1,1437,MW,25527.81666666666
Thailand,2023,1,1438,MW,24515.53
Thailand,2023,1,1439,MW,24295.72
Thailand,2023,1,1440,MW,23147.525
Thailand,2023,1,1441,MW,21772.54666666667
Thailand,2023,1,1442,MW,21064.74166666666
Thailand,2023,1,1443,MW,20283.34166666667
Thailand,2023,1,1444,MW,19759.825
Thailand,2023,1,1445,MW,19586.865
Thailand,2023,1,1446,MW,20416.99333333333
Thailand,2023,1,1447,MW,21665.23833333333
Thailand,2023,1,1448,MW,20990.51666666667
Thailand,2023,1,1449,MW,22193.73666666666
Thailand,2023,1,1450,MW,22154.725
Thailand,2023,1,1451,MW,22219.18
Thailand,2023,1,1452,MW,21836.76
Thailand,2023,1,1453,MW,20651.725
Thailand,2023,1,1454,MW,23110.815
Thailand,2023,1,1455,MW,24055.6
Thailand,2023,1,1456,MW,24587.59166666667
Thailand,2023,1,1457,MW,24579.55166666667
Thailand,2023,1,1458,MW,23667.54
Thailand,2023,1,1459,MW,25317.61833333334
Thailand,2023,1,1460,MW,26179.31833333333
Thailand,2023,1,1461,MW,25541.75333333333
Thailand,2023,1,1462,MW,24580.09333333333
Thailand,2023,1,1463,MW,24376.70166666666
Thailand,2023,1,1464,MW,23350.94166666667
Thailand,2023,1,1465,MW,21841.18666666667
Thailand,2023,1,1466,MW,21186.69666666666
Thailand,2023,1,1467,MW,20480.15
Thailand,2023,1,1468,MW,19948.75333333334
Thailand,2023,1,1469,MW,19869.02833333333
Thailand,2023,1,1470,MW,20736.695
Thailand,2023,1,1471,MW,21773.62666666667
Thailand,2023,1,1472,MW,20979.40333333333
Thailand,2023,1,1473,MW,21978.20166666667
Thailand,2023,1,1474,MW,21715.33666666667
Thailand,2023,1,1475,MW,21691.40833333333
Thailand,2023,1,1476,MW,21376.52166666666
Thailand,2023,1,1477,MW,20201.26
Thailand,2023,1,1478,MW,22569.30666666666
Thailand,2023,1,1479,MW,23553.75166666667
Thailand,2023,1,1480,MW,24018.43333333334
Thailand,2023,1,1481,MW,23979.00666666667
Thailand,2023,1,1482,MW,22931.76
Thailand,2023,1,1483,MW,24634.21
Thailand,2023,1,1484,MW,25221.30833333333
Thailand,2023,1,1485,MW,24608.04666666667
Thailand,2023,1,1486,MW,23732.02833333334
Thailand,2023,1,1487,MW,23927.275
Thailand,2023,1,1488,MW,22860.51666666667
Thailand,2023,1,1489,MW,21514.52166666666
Thailand,2023,1,1490,MW,20901.345
Thailand,2023,1,1491,MW,20061.94833333333
Thailand,2023,1,1492,MW,19591.805
Thailand,2023,1,1493,MW,19346.67
Thailand,2023,1,1494,MW,19856.16
Thailand,2023,1,1495,MW,20485.015
Thailand,2023,1,1496,MW,19743.78833333333
Thailand,2023,1,1497,MW,20769.75833333333
Thailand,2023,1,1498,MW,20953.32
Thailand,2023,1,1499,MW,20729.06
Thailand,2023,1,1500,MW,20247.025
Thailand,2023,1,1501,MW,19222.065
Thailand,2023,1,1502,MW,21111.97666666667
Thailand,2023,1,1503,MW,22075.27666666667
Thailand,2023,1,1504,MW,22948.48833333333
Thailand,2023,1,1505,MW,23331.4
Thailand,2023,1,1506,MW,22634.795
Thailand,2023,1,1507,MW,24503.86833333334
Thailand,2023,1,1508,MW,25220.72
Thailand,2023,1,1509,MW,24740.495
Thailand,2023,1,1510,MW,23839.43666666666
Thailand,2023,1,1511,MW,22808.44333333333
Thailand,2023,1,1512,MW,21634.08833333333
Thailand,2023,1,1513,MW,20442.16333333333
Thailand,2023,1,1514,MW,19758.76166666667
Thailand,2023,1,1515,MW,18992.74666666667
Thailand,2023,1,1516,MW,18408.82333333334
Thailand,2023,1,1517,MW,18240.63
Thailand,2023,1,1518,MW,18553.66833333333
Thailand,2023,1,1519,MW,18758.735
Thailand,2023,1,1520,MW,17642.59666666666
Thailand,2023,1,1521,MW,17270.13
Thailand,2023,1,1522,MW,17043.23166666667
Thailand,2023,1,1523,MW,17130.31166666666
Thailand,2023,1,1524,MW,17047.85
Thailand,2023,1,1525,MW,16661.965
Thailand,2023,1,1526,MW,17513.145
Thailand,2023,1,1527,MW,18472.48333333333
Thailand,2023,1,1528,MW,19173.87666666667
Thailand,2023,1,1529,MW,19790.84333333333
Thailand,2023,1,1530,MW,20153.47
Thailand,2023,1,1531,MW,22204.14333333333
Thailand,2023,1,1532,MW,23276.95666666667
Thailand,2023,1,1533,MW,22861.075
Thailand,2023,1,1534,MW,22066.15000000001
Thailand,2023,1,1535,MW,21133.22666666667
Thailand,2023,1,1536,MW,20009.72833333334
Thailand,2023,1,1537,MW,18876.17166666667
Thailand,2023,1,1538,MW,18083.14666666667
Thailand,2023,1,1539,MW,17472.09666666667
Thailand,2023,1,1540,MW,16906.19666666667
Thailand,2023,1,1541,MW,16935.125
Thailand,2023,1,1542,MW,17669.72833333334
Thailand,2023,1,1543,MW,18111.37166666667
Thailand,2023,1,1544,MW,17306.11
Thailand,2023,1,1545,MW,17983.74833333333
Thailand,2023,1,1546,MW,18172.19666666667
Thailand,2023,1,1547,MW,18076.815
Thailand,2023,1,1548,MW,17871.64333333333
Thailand,2023,1,1549,MW,17215.28333333333
Thailand,2023,1,1550,MW,18765.85833333334
Thailand,2023,1,1551,MW,19603.55333333333
Thailand,2023,1,1552,MW,20443.485
Thailand,2023,1,1553,MW,20964.26833333333
Thailand,2023,1,1554,MW,20840.75333333333
Thailand,2023,1,1555,MW,23012.87333333333
Thailand,2023,1,1556,MW,24069.18666666666
Thailand,2023,1,1557,MW,23729.635
Thailand,2023,1,1558,MW,22846.72
Thailand,2023,1,1559,MW,21783.45
Thailand,2023,1,1560,MW,20567.25166666667
Thailand,2023,1,1561,MW,19329.38
Thailand,2023,1,1562,MW,18607.71
Thailand,2023,1,1563,MW,17948.35666666666
Thailand,2023,1,1564,MW,17590.91833333333
Thailand,2023,1,1565,MW,17606.44666666667
Thailand,2023,1,1566,MW,18751.895
Thailand,2023,1,1567,MW,19982.18166666667
Thailand,2023,1,1568,MW,19769.76833333334
Thailand,2023,1,1569,MW,21666.90833333333
Thailand,2023,1,1570,MW,22122.94333333333
Thailand,2023,1,1571,MW,22283.18
Thailand,2023,1,1572,MW,22048.25
Thailand,2023,1,1573,MW,20805.72333333333
Thailand,2023,1,1574,MW,23305.55166666666
Thailand,2023,1,1575,MW,24295.915
Thailand,2023,1,1576,MW,24796.00833333334
Thailand,2023,1,1577,MW,24764.82333333333
Thailand,2023,1,1578,MW,23672.54
Thailand,2023,1,1579,MW,25307.74500000001
Thailand,2023,1,1580,MW,26102.66
Thailand,2023,1,1581,MW,25460.09166666667
Thailand,2023,1,1582,MW,24440.97833333334
Thailand,2023,1,1583,MW,24385.61833333334
Thailand,2023,1,1584,MW,23367.69
Thailand,2023,1,1585,MW,22015.875
Thailand,2023,1,1586,MW,21393.13333333334
Thailand,2023,1,1587,MW,20803.01666666666
Thailand,2023,1,1588,MW,20191.05166666667
Thailand,2023,1,1589,MW,20241.16500000001
Thailand,2023,1,1590,MW,21124.20166666666
Thailand,2023,1,1591,MW,22220.08333333333
Thailand,2023,1,1592,MW,21757.51
Thailand,2023,1,1593,MW,23148.375
Thailand,2023,1,1594,MW,23218.57166666667
Thailand,2023,1,1595,MW,23278.26166666667
Thailand,2023,1,1596,MW,22997.72833333333
Thailand,2023,1,1597,MW,21812.62833333334
Thailand,2023,1,1598,MW,24350.84
Thailand,2023,1,1599,MW,25325.065
Thailand,2023,1,1600,MW,25831.87666666667
Thailand,2023,1,1601,MW,25697.08333333333
Thailand,2023,1,1602,MW,24595.79
Thailand,2023,1,1603,MW,26244.59
Thailand,2023,1,1604,MW,27116.98666666667
Thailand,2023,1,1605,MW,26615.64166666667
Thailand,2023,1,1606,MW,25648.01166666666
Thailand,2023,1,1607,MW,25681.39666666667
Thailand,2023,1,1608,MW,24594.91333333333
Thailand,2023,1,1609,MW,23231.83333333333
Thailand,2023,1,1610,MW,22562.31
Thailand,2023,1,1611,MW,21758.55333333333
Thailand,2023,1,1612,MW,21237.09166666667
Thailand,2023,1,1613,MW,21106.47
Thailand,2023,1,1614,MW,21900.14666666667
Thailand,2023,1,1615,MW,22992.81166666666
Thailand,2023,1,1616,MW,22342.04333333333
Thailand,2023,1,1617,MW,23858.59666666666
Thailand,2023,1,1618,MW,23888.14
Thailand,2023,1,1619,MW,24113.98666666666
Thailand,2023,1,1620,MW,23740.74833333333
Thailand,2023,1,1621,MW,22473.20666666666
Thailand,2023,1,1622,MW,24997.585
Thailand,2023,1,1623,MW,26012.20166666667
Thailand,2023,1,1624,MW,26418.45166666667
Thailand,2023,1,1625,MW,26216.32833333333
Thailand,2023,1,1626,MW,25007.86333333333
Thailand,2023,1,1627,MW,26731.51666666667
Thailand,2023,1,1628,MW,27442.89
Thailand,2023,1,1629,MW,26847.31833333334
Thailand,2023,1,1630,MW,25931.78
Thailand,2023,1,1631,MW,25915.67
Thailand,2023,1,1632,MW,24614.25166666666
Thailand,2023,1,1633,MW,23219.30333333333
Thailand,2023,1,1634,MW,22615.73166666667
Thailand,2023,1,1635,MW,22003.12166666667
Thailand,2023,1,1636,MW,21337.11166666667
Thailand,2023,1,1637,MW,21203.72333333333
Thailand,2023,1,1638,MW,21982.84166666667
Thailand,2023,1,1639,MW,22859.71166666667
Thailand,2023,1,1640,MW,22434.90833333334
Thailand,2023,1,1641,MW,24123.44666666666
Thailand,2023,1,1642,MW,24206.555
Thailand,2023,1,1643,MW,24373.79166666667
Thailand,2023,1,1644,MW,23950.135
Thailand,2023,1,1645,MW,22712.06333333334
Thailand,2023,1,1646,MW,25128.08
Thailand,2023,1,1647,MW,26116.26166666667
Thailand,2023,1,1648,MW,26456.655
Thailand,2023,1,1649,MW,26215.60833333334
Thailand,2023,1,1650,MW,24887.16333333333
Thailand,2023,1,1651,MW,26478.085
Thailand,2023,1,1652,MW,27239.755
Thailand,2023,1,1653,MW,26823.88166666667
Thailand,2023,1,1654,MW,26055.35333333333
Thailand,2023,1,1655,MW,26257.73833333333
Thailand,2023,1,1656,MW,25276.05666666667
Thailand,2023,1,1657,MW,23832.67833333334
Thailand,2023,1,1658,MW,23247.16666666667
Thailand,2023,1,1659,MW,22366.35166666667
Thailand,2023,1,1660,MW,21811.785
Thailand,2023,1,1661,MW,21649.48166666666
Thailand,2023,1,1662,MW,22074.02666666667
Thailand,2023,1,1663,MW,22558.07166666667
Thailand,2023,1,1664,MW,22005.48
Thailand,2023,1,1665,MW,23614.48666666666
Thailand,2023,1,1666,MW,24155.72
Thailand,2023,1,1667,MW,24192.565
Thailand,2023,1,1668,MW,23703.05333333333
Thailand,2023,1,1669,MW,22715.30166666667
Thailand,2023,1,1670,MW,24916.32833333333
Thailand,2023,1,1671,MW,25737.80333333334
Thailand,2023,1,1672,MW,26153.72166666667
Thailand,2023,1,1673,MW,25999.77666666667
Thailand,2023,1,1674,MW,25115.92333333333
Thailand,2023,1,1675,MW,26909.795
Thailand,2023,1,1676,MW,27841.72333333334
Thailand,2023,1,1677,MW,27566.50666666667
Thailand,2023,1,1678,MW,26983.01166666667
Thailand,2023,1,1679,MW,26096.98166666666
Thailand,2023,1,1680,MW,24697.28666666667
Thailand,2023,1,1681,MW,23256.85
Thailand,2023,1,1682,MW,22504.74
Thailand,2023,1,1683,MW,21728.375
Thailand,2023,1,1684,MW,21161.13833333334
Thailand,2023,1,1685,MW,20812.93333333333
Thailand,2023,1,1686,MW,20906.91833333333
Thailand,2023,1,1687,MW,20929.88
Thailand,2023,1,1688,MW,19646.14
Thailand,2023,1,1689,MW,19807.59333333333
Thailand,2023,1,1690,MW,20025.805
Thailand,2023,1,1691,MW,20007.755
Thailand,2023,1,1692,MW,19954.37166666667
Thailand,2023,1,1693,MW,19730.42833333333
Thailand,2023,1,1694,MW,20531.59333333333
Thailand,2023,1,1695,MW,21276.70666666667
Thailand,2023,1,1696,MW,21832.09666666666
Thailand,2023,1,1697,MW,21979.27333333333
Thailand,2023,1,1698,MW,22084.85666666667
Thailand,2023,1,1699,MW,24372.46333333333
Thailand,2023,1,1700,MW,25618.58833333333
Thailand,2023,1,1701,MW,25516.31
Thailand,2023,1,1702,MW,24825.52833333334
Thailand,2023,1,1703,MW,23769.805
Thailand,2023,1,1704,MW,22487.61166666666
Thailand,2023,1,1705,MW,21010.285
Thailand,2023,1,1706,MW,20124.64166666667
Thailand,2023,1,1707,MW,19220.76333333334
Thailand,2023,1,1708,MW,18640.97333333333
Thailand,2023,1,1709,MW,18390.26166666667
Thailand,2023,1,1710,MW,19237.13166666667
Thailand,2023,1,1711,MW,20367.60666666666
Thailand,2023,1,1712,MW,20429.82166666667
Thailand,2023,1,1713,MW,22187.89333333334
Thailand,2023,1,1714,MW,22551.03166666667
Thailand,2023,1,1715,MW,22713.46
Thailand,2023,1,1716,MW,22267.37333333334
Thailand,2023,1,1717,MW,20918.82666666666
Thailand,2023,1,1718,MW,23525.24833333334
Thailand,2023,1,1719,MW,24254.86
Thailand,2023,1,1720,MW,24609.47333333333
Thailand,2023,1,1721,MW,24275.58166666667
Thailand,2023,1,1722,MW,23219.04166666667
Thailand,2023,1,1723,MW,24925.25666666667
Thailand,2023,1,1724,MW,25597.07
Thailand,2023,1,1725,MW,24972.56
Thailand,2023,1,1726,MW,23876.41
Thailand,2023,1,1727,MW,23726.58666666667
Thailand,2023,1,1728,MW,22584.33333333333
Thailand,2023,1,1729,MW,21398.585
Thailand,2023,1,1730,MW,20931.30333333333
Thailand,2023,1,1731,MW,20317.315
Thailand,2023,1,1732,MW,19810.905
Thailand,2023,1,1733,MW,19707.58333333333
Thailand,2023,1,1734,MW,20508.38166666667
Thailand,2023,1,1735,MW,21556.96666666667
Thailand,2023,1,1736,MW,21031.76333333334
Thailand,2023,1,1737,MW,22350.61166666666
Thailand,2023,1,1738,MW,22403.16833333334
Thailand,2023,1,1739,MW,22418.64333333333
Thailand,2023,1,1740,MW,22170.58666666667
Thailand,2023,1,1741,MW,21007.72
Thailand,2023,1,1742,MW,23515.425
Thailand,2023,1,1743,MW,24542.67833333333
Thailand,2023,1,1744,MW,25112.815
Thailand,2023,1,1745,MW,25123.56666666666
Thailand,2023,1,1746,MW,24195.15000000001
Thailand,2023,1,1747,MW,26047.64166666667
Thailand,2023,1,1748,MW,26868.67166666667
Thailand,2023,1,1749,MW,26085.51666666667
Thailand,2023,1,1750,MW,25137.32333333333
Thailand,2023,1,1751,MW,24974.75333333333
Thailand,2023,1,1752,MW,23917.09666666667
Thailand,2023,1,1753,MW,22485.2
Thailand,2023,1,1754,MW,21806.66166666667
Thailand,2023,1,1755,MW,21147.365
Thailand,2023,1,1756,MW,20485.82833333334
Thailand,2023,1,1757,MW,20439.63166666667
Thailand,2023,1,1758,MW,21277.54666666666
Thailand,2023,1,1759,MW,22356.725
Thailand,2023,1,1760,MW,21848.47333333333
Thailand,2023,1,1761,MW,23515.01333333334
Thailand,2023,1,1762,MW,23710.22666666667
Thailand,2023,1,1763,MW,23934.80666666666
Thailand,2023,1,1764,MW,23671.50333333333
Thailand,2023,1,1765,MW,22438.72
Thailand,2023,1,1766,MW,25052.45333333333
Thailand,2023,1,1767,MW,26025.05
Thailand,2023,1,1768,MW,26391.13833333334
Thailand,2023,1,1769,MW,26033.73666666666
Thailand,2023,1,1770,MW,24725.765
Thailand,2023,1,1771,MW,26428.02333333333
Thailand,2023,1,1772,MW,27217.24666666667
Thailand,2023,1,1773,MW,26837.42666666667
Thailand,2023,1,1774,MW,25907.87333333333
Thailand,2023,1,1775,MW,25692.09666666667
Thailand,2023,1,1776,MW,24675.14666666667
Thailand,2023,1,1777,MW,23158.69
Thailand,2023,1,1778,MW,22460.29166666666
Thailand,2023,1,1779,MW,21762.42666666666
Thailand,2023,1,1780,MW,21260.08
Thailand,2023,1,1781,MW,21120.355
Thailand,2023,1,1782,MW,21826.63833333333
Thailand,2023,1,1783,MW,22551.36333333333
Thailand,2023,1,1784,MW,21919.665
Thailand,2023,1,1785,MW,23364.93
Thailand,2023,1,1786,MW,23584.385
Thailand,2023,1,1787,MW,23861.47666666667
Thailand,2023,1,1788,MW,23572.98333333334
Thailand,2023,1,1789,MW,22323.82666666666
Thailand,2023,1,1790,MW,24789.02833333334
Thailand,2023,1,1791,MW,25826.51833333333
Thailand,2023,1,1792,MW,26172.23
Thailand,2023,1,1793,MW,25672.38333333334
Thailand,2023,1,1794,MW,24412.01833333333
Thailand,2023,1,1795,MW,25911.97666666667
Thailand,2023,1,1796,MW,26910.59166666666
Thailand,2023,1,1797,MW,26457.04333333333
Thailand,2023,1,1798,MW,25688.88333333333
Thailand,2023,1,1799,MW,25713.68333333333
Thailand,2023,1,1800,MW,24615.96333333334
Thailand,2023,1,1801,MW,23155.445
Thailand,2023,1,1802,MW,22563.255
Thailand,2023,1,1803,MW,21963.845
Thailand,2023,1,1804,MW,21742.29333333333
Thailand,2023,1,1805,MW,21548.175
Thailand,2023,1,1806,MW,22150.24833333334
Thailand,2023,1,1807,MW,22874.89666666667
Thailand,2023,1,1808,MW,22330.91833333333
Thailand,2023,1,1809,MW,23983.52
Thailand,2023,1,1810,MW,24268.115
Thailand,2023,1,1811,MW,24460.125
Thailand,2023,1,1812,MW,24128.51166666667
Thailand,2023,1,1813,MW,22984.06666666667
Thailand,2023,1,1814,MW,25339.79833333334
Thailand,2023,1,1815,MW,26231.86
Thailand,2023,1,1816,MW,26570.17666666667
Thailand,2023,1,1817,MW,26249.435
