zone,year,month,hour,unit,value
system,2016,1,178,MW,819.8000000000001
system,2016,1,179,MW,781.5000000000001
system,2016,1,180,MW,749.5999999999999
system,2016,1,181,MW,816.0999999999999
system,2016,1,182,MW,845.8999999999999
system,2016,1,183,MW,812.5
system,2016,1,184,MW,771.2
system,2016,1,185,MW,700.4000000000001
system,2016,1,186,MW,674.9999999999999
system,2016,1,187,MW,717.0
system,2016,1,188,MW,719.8999999999999
system,2016,1,189,MW,735.0
system,2016,1,190,MW,686.2000000000002
system,2016,1,191,MW,631.0000000000001
system,2016,1,192,MW,599.4000000000001
system,2016,1,193,MW,551.3735
system,2016,1,194,MW,551.3735
system,2016,1,195,MW,551.3735
system,2016,1,196,MW,551.3735
system,2016,1,197,MW,551.3735
system,2016,1,198,MW,551.3735
system,2016,1,199,MW,571.2
system,2016,1,200,MW,680.6
system,2016,1,201,MW,736.6
system,2016,1,202,MW,737.5
system,2016,1,203,MW,702.9999999999999
system,2016,1,204,MW,674.9999999999999
system,2016,1,205,MW,735.0
system,2016,1,206,MW,761.9999999999999
system,2016,1,207,MW,730.2000000000002
system,2016,1,208,MW,693.5999999999999
system,2016,1,209,MW,630.0000000000001
system,2016,1,210,MW,606.5000000000001
system,2016,1,211,MW,645.0000000000001
system,2016,1,212,MW,647.9
system,2016,1,213,MW,661.7999999999998
system,2016,1,214,MW,617.9
system,2016,1,215,MW,568.3000000000001
system,2016,1,216,MW,551.3735
system,2016,1,217,MW,534.1735
system,2016,1,218,MW,534.1735
system,2016,1,219,MW,534.1735
system,2016,1,220,MW,534.1735
system,2016,1,221,MW,534.1735
system,2016,1,222,MW,534.1735
system,2016,1,223,MW,571.2
system,2016,1,224,MW,680.6
system,2016,1,225,MW,736.6
system,2016,1,226,MW,737.5
system,2016,1,227,MW,702.9999999999999
system,2016,1,228,MW,674.9999999999999
system,2016,1,229,MW,735.0
system,2016,1,230,MW,761.9999999999999
system,2016,1,231,MW,730.2000000000002
system,2016,1,232,MW,693.5999999999999
system,2016,1,233,MW,630.0000000000001
system,2016,1,234,MW,606.5000000000001
system,2016,1,235,MW,645.0000000000001
system,2016,1,236,MW,647.9
system,2016,1,237,MW,661.7999999999998
system,2016,1,238,MW,617.9
system,2016,1,239,MW,568.3000000000001
system,2016,1,240,MW,539.4
system,2016,1,241,MW,566.4
system,2016,1,242,MW,550.7
system,2016,1,243,MW,542.35425
system,2016,1,244,MW,542.35425
system,2016,1,245,MW,542.35425
system,2016,1,246,MW,542.35425
system,2016,1,247,MW,633.9
system,2016,1,248,MW,757.2
system,2016,1,249,MW,818.9
system,2016,1,250,MW,819.8000000000001
system,2016,1,251,MW,781.5000000000001
system,2016,1,252,MW,749.5999999999999
system,2016,1,253,MW,816.0999999999999
system,2016,1,254,MW,845.8999999999999
system,2016,1,255,MW,812.5
system,2016,1,256,MW,771.2
system,2016,1,257,MW,700.4000000000001
system,2016,1,258,MW,674.9999999999999
system,2016,1,259,MW,717.0
system,2016,1,260,MW,719.8999999999999
system,2016,1,261,MW,735.0
system,2016,1,262,MW,686.2000000000002
system,2016,1,263,MW,631.0000000000001
system,2016,1,264,MW,599.4000000000001
system,2016,1,265,MW,566.4
system,2016,1,266,MW,550.7
system,2016,1,267,MW,534.7755
system,2016,1,268,MW,534.7755
system,2016,1,269,MW,534.7755
system,2016,1,270,MW,534.7755
system,2016,1,271,MW,633.9
system,2016,1,272,MW,757.2
system,2016,1,273,MW,818.9
system,2016,1,274,MW,819.8000000000001
system,2016,1,275,MW,781.5000000000001
system,2016,1,276,MW,749.5999999999999
system,2016,1,277,MW,816.0999999999999
system,2016,1,278,MW,845.8999999999999
system,2016,1,279,MW,812.5
system,2016,1,280,MW,771.2
system,2016,1,281,MW,700.4000000000001
system,2016,1,282,MW,674.9999999999999
system,2016,1,283,MW,717.0
system,2016,1,284,MW,719.8999999999999
system,2016,1,285,MW,735.0
system,2016,1,286,MW,686.2000000000002
system,2016,1,287,MW,631.0000000000001
system,2016,1,288,MW,599.4000000000001
system,2016,1,289,MW,566.4
system,2016,1,290,MW,562.704
system,2016,1,291,MW,562.704
system,2016,1,292,MW,562.704
system,2016,1,293,MW,562.704
system,2016,1,294,MW,562.704
system,2016,1,295,MW,633.9
system,2016,1,296,MW,757.2
system,2016,1,297,MW,818.9
system,2016,1,298,MW,819.8000000000001
system,2016,1,299,MW,781.5000000000001
system,2016,1,300,MW,749.5999999999999
system,2016,1,301,MW,816.0999999999999
system,2016,1,302,MW,845.8999999999999
system,2016,1,303,MW,812.5
system,2016,1,304,MW,771.2
system,2016,1,305,MW,700.4000000000001
system,2016,1,306,MW,674.9999999999999
system,2016,1,307,MW,717.0
system,2016,1,308,MW,719.8999999999999
system,2016,1,309,MW,735.0
system,2016,1,310,MW,686.2000000000002
system,2016,1,311,MW,631.0000000000001
system,2016,1,312,MW,599.4000000000001
system,2016,1,313,MW,566.4
system,2016,1,314,MW,550.97575
system,2016,1,315,MW,550.97575
system,2016,1,316,MW,550.97575
system,2016,1,317,MW,550.97575
system,2016,1,318,MW,550.97575
system,2016,1,319,MW,633.9
system,2016,1,320,MW,757.2
system,2016,1,321,MW,818.9
system,2016,1,322,MW,819.8000000000001
system,2016,1,323,MW,781.5000000000001
system,2016,1,324,MW,749.5999999999999
system,2016,1,325,MW,816.0999999999999
system,2016,1,326,MW,845.8999999999999
system,2016,1,327,MW,812.5
system,2016,1,328,MW,771.2
system,2016,1,329,MW,700.4000000000001
system,2016,1,330,MW,674.9999999999999
system,2016,1,331,MW,717.0
system,2016,1,332,MW,719.8999999999999
system,2016,1,333,MW,735.0
system,2016,1,334,MW,686.2000000000002
system,2016,1,335,MW,631.0000000000001
system,2016,1,336,MW,599.4000000000001
system,2016,1,337,MW,573.2000000000002
system,2016,1,338,MW,557.1999999999999
system,2016,1,339,MW,553.072
system,2016,1,340,MW,553.072
system,2016,1,341,MW,553.072
system,2016,1,342,MW,553.072
system,2016,1,343,MW,641.4
system,2016,1,344,MW,764.9000000000002
system,2016,1,345,MW,828.7000000000002
system,2016,1,346,MW,829.3000000000002
system,2016,1,347,MW,789.9999999999999
system,2016,1,348,MW,758.0999999999999
system,2016,1,349,MW,824.5999999999999
system,2016,1,350,MW,856.4
system,2016,1,351,MW,819.8000000000001
system,2016,1,352,MW,778.6999999999999
system,2016,1,353,MW,707.6999999999999
system,2016,1,354,MW,681.5000000000001
system,2016,1,355,MW,724.4
system,2016,1,356,MW,727.3000000000001
system,2016,1,357,MW,743.4000000000001
system,2016,1,358,MW,693.5999999999999
system,2016,1,359,MW,637.4999999999999
system,2016,1,360,MW,604.7000000000002
system,2016,1,361,MW,533.32425
system,2016,1,362,MW,533.32425
system,2016,1,363,MW,533.32425
system,2016,1,364,MW,533.32425
system,2016,1,365,MW,533.32425
system,2016,1,366,MW,533.32425
system,2016,1,367,MW,576.8000000000001
system,2016,1,368,MW,688.2000000000002
system,2016,1,369,MW,745.2999999999998
system,2016,1,370,MW,746.3999999999997
system,2016,1,371,MW,711.4
system,2016,1,372,MW,681.5000000000001
system,2016,1,373,MW,743.4000000000001
system,2016,1,374,MW,770.5
system,2016,1,375,MW,737.5
system,2016,1,376,MW,701.1
system,2016,1,377,MW,636.7999999999998
system,2016,1,378,MW,614.1999999999999
system,2016,1,379,MW,651.6000000000001
system,2016,1,380,MW,655.4000000000002
system,2016,1,381,MW,669.3999999999999
system,2016,1,382,MW,623.6
system,2016,1,383,MW,574.2000000000002
system,2016,1,384,MW,545.0000000000001
system,2016,1,385,MW,524.6705
system,2016,1,386,MW,524.6705
system,2016,1,387,MW,524.6705
system,2016,1,388,MW,524.6705
system,2016,1,389,MW,524.6705
system,2016,1,390,MW,524.6705
system,2016,1,391,MW,576.8000000000001
system,2016,1,392,MW,688.2000000000002
system,2016,1,393,MW,745.2999999999998
system,2016,1,394,MW,746.3999999999997
system,2016,1,395,MW,711.4
system,2016,1,396,MW,681.5000000000001
system,2016,1,397,MW,743.4000000000001
system,2016,1,398,MW,770.5
system,2016,1,399,MW,737.5
system,2016,1,400,MW,701.1
system,2016,1,401,MW,636.7999999999998
system,2016,1,402,MW,614.1999999999999
system,2016,1,403,MW,651.6000000000001
system,2016,1,404,MW,655.4000000000002
system,2016,1,405,MW,669.3999999999999
system,2016,1,406,MW,623.6
system,2016,1,407,MW,574.2000000000002
system,2016,1,408,MW,545.0000000000001
system,2016,1,409,MW,573.2000000000002
system,2016,1,410,MW,557.1999999999999
system,2016,1,411,MW,535.6999999999999
system,2016,1,412,MW,534.16275
system,2016,1,413,MW,534.16275
system,2016,1,414,MW,535.0
system,2016,1,415,MW,641.4
system,2016,1,416,MW,764.9000000000002
system,2016,1,417,MW,828.7000000000002
system,2016,1,418,MW,829.3000000000002
system,2016,1,419,MW,789.9999999999999
system,2016,1,420,MW,758.0999999999999
system,2016,1,421,MW,824.5999999999999
system,2016,1,422,MW,856.4
system,2016,1,423,MW,819.8000000000001
system,2016,1,424,MW,778.6999999999999
system,2016,1,425,MW,707.6999999999999
system,2016,1,426,MW,681.5000000000001
system,2016,1,427,MW,724.4
system,2016,1,428,MW,727.3000000000001
system,2016,1,429,MW,743.4000000000001
system,2016,1,430,MW,693.5999999999999
system,2016,1,431,MW,637.4999999999999
system,2016,1,432,MW,604.7000000000002
system,2016,1,433,MW,573.2000000000002
system,2016,1,434,MW,557.1999999999999
system,2016,1,435,MW,541.1825
system,2016,1,436,MW,541.1825
system,2016,1,437,MW,541.1825
system,2016,1,438,MW,541.1825
system,2016,1,439,MW,641.4
system,2016,1,440,MW,764.9000000000002
system,2016,1,441,MW,828.7000000000002
system,2016,1,442,MW,829.3000000000002
system,2016,1,443,MW,789.9999999999999
system,2016,1,444,MW,758.0999999999999
system,2016,1,445,MW,824.5999999999999
system,2016,1,446,MW,856.4
system,2016,1,447,MW,819.8000000000001
system,2016,1,448,MW,778.6999999999999
system,2016,1,449,MW,707.6999999999999
system,2016,1,450,MW,681.5000000000001
system,2016,1,451,MW,724.4
system,2016,1,452,MW,727.3000000000001
system,2016,1,453,MW,743.4000000000001
system,2016,1,454,MW,693.5999999999999
system,2016,1,455,MW,637.4999999999999
system,2016,1,456,MW,604.7000000000002
system,2016,1,457,MW,573.2000000000002
system,2016,1,458,MW,557.1999999999999
system,2016,1,459,MW,535.6999999999999
system,2016,1,460,MW,525.1005
system,2016,1,461,MW,525.1005
system,2016,1,462,MW,535.0
system,2016,1,463,MW,641.4
system,2016,1,464,MW,764.9000000000002
system,2016,1,465,MW,828.7000000000002
system,2016,1,466,MW,829.3000000000002
system,2016,1,467,MW,789.9999999999999
system,2016,1,468,MW,758.0999999999999
system,2016,1,469,MW,824.5999999999999
system,2016,1,470,MW,856.4
system,2016,1,471,MW,819.8000000000001
system,2016,1,472,MW,778.6999999999999
system,2016,1,473,MW,707.6999999999999
system,2016,1,474,MW,681.5000000000001
system,2016,1,475,MW,724.4
system,2016,1,476,MW,727.3000000000001
system,2016,1,477,MW,743.4000000000001
system,2016,1,478,MW,693.5999999999999
system,2016,1,479,MW,637.4999999999999
system,2016,1,480,MW,604.7000000000002
system,2016,1,481,MW,573.2000000000002
system,2016,1,482,MW,557.1999999999999
system,2016,1,483,MW,535.6999999999999
system,2016,1,484,MW,523.746
system,2016,1,485,MW,523.746
system,2016,1,486,MW,535.0
system,2016,1,487,MW,641.4
system,2016,1,488,MW,764.9000000000002
system,2016,1,489,MW,828.7000000000002
system,2016,1,490,MW,829.3000000000002
system,2016,1,491,MW,789.9999999999999
system,2016,1,492,MW,758.0999999999999
system,2016,1,493,MW,824.5999999999999
system,2016,1,494,MW,856.4
system,2016,1,495,MW,819.8000000000001
system,2016,1,496,MW,778.6999999999999
system,2016,1,497,MW,707.6999999999999
system,2016,1,498,MW,681.5000000000001
system,2016,1,499,MW,724.4
system,2016,1,500,MW,727.3000000000001
system,2016,1,501,MW,743.4000000000001
system,2016,1,502,MW,693.5999999999999
system,2016,1,503,MW,637.4999999999999
system,2016,1,504,MW,604.7000000000002
system,2016,1,505,MW,577.9000000000001
system,2016,1,506,MW,561.8999999999999
system,2016,1,507,MW,540.3
system,2016,1,508,MW,528.2
system,2016,1,509,MW,525.4000000000001
system,2016,1,510,MW,539.4
system,2016,1,511,MW,645.9999999999999
system,2016,1,512,MW,771.2
system,2016,1,513,MW,833.9
system,2016,1,514,MW,834.6999999999999
system,2016,1,515,MW,795.6000000000001
system,2016,1,516,MW,763.7000000000002
system,2016,1,517,MW,832.3
system,2016,1,518,MW,863.0
system,2016,1,519,MW,827.4
system,2016,1,520,MW,785.4999999999999
system,2016,1,521,MW,714.3
system,2016,1,522,MW,687.1000000000001
system,2016,1,523,MW,730.9
system,2016,1,524,MW,733.0
system,2016,1,525,MW,748.6999999999999
system,2016,1,526,MW,700.4000000000001
system,2016,1,527,MW,643.3000000000001
system,2016,1,528,MW,609.5999999999999
system,2016,1,529,MW,521.1875
system,2016,1,530,MW,521.1875
system,2016,1,531,MW,521.1875
system,2016,1,532,MW,521.1875
system,2016,1,533,MW,521.1875
system,2016,1,534,MW,521.1875
system,2016,1,535,MW,582.3000000000001
system,2016,1,536,MW,693.5999999999999
system,2016,1,537,MW,750.8
system,2016,1,538,MW,751.6
system,2016,1,539,MW,717.0
system,2016,1,540,MW,688.2000000000002
system,2016,1,541,MW,748.6999999999999
system,2016,1,542,MW,776.0
system,2016,1,543,MW,744.2000000000002
system,2016,1,544,MW,706.5999999999999
system,2016,1,545,MW,642.3
system,2016,1,546,MW,618.8999999999999
system,2016,1,547,MW,658.3000000000001
system,2016,1,548,MW,660.0999999999998
system,2016,1,549,MW,674.0
system,2016,1,550,MW,630.0000000000001
system,2016,1,551,MW,578.8000000000001
system,2016,1,552,MW,548.7999999999998
system,2016,1,553,MW,520.33825
system,2016,1,554,MW,520.33825
system,2016,1,555,MW,520.33825
system,2016,1,556,MW,520.33825
system,2016,1,557,MW,520.33825
system,2016,1,558,MW,520.33825
system,2016,1,559,MW,582.3000000000001
system,2016,1,560,MW,693.5999999999999
system,2016,1,561,MW,750.8
system,2016,1,562,MW,751.6
system,2016,1,563,MW,717.0
system,2016,1,564,MW,688.2000000000002
system,2016,1,565,MW,748.6999999999999
system,2016,1,566,MW,776.0
system,2016,1,567,MW,744.2000000000002
system,2016,1,568,MW,706.5999999999999
system,2016,1,569,MW,642.3
system,2016,1,570,MW,618.8999999999999
system,2016,1,571,MW,658.3000000000001
system,2016,1,572,MW,660.0999999999998
system,2016,1,573,MW,674.0
system,2016,1,574,MW,630.0000000000001
system,2016,1,575,MW,578.8000000000001
system,2016,1,576,MW,548.7999999999998
system,2016,1,577,MW,577.9000000000001
system,2016,1,578,MW,561.8999999999999
system,2016,1,579,MW,540.3
system,2016,1,580,MW,528.2
system,2016,1,581,MW,525.4000000000001
system,2016,1,582,MW,539.4
system,2016,1,583,MW,645.9999999999999
system,2016,1,584,MW,771.2
system,2016,1,585,MW,833.9
system,2016,1,586,MW,834.6999999999999
system,2016,1,587,MW,795.6000000000001
system,2016,1,588,MW,763.7000000000002
system,2016,1,589,MW,832.3
system,2016,1,590,MW,863.0
system,2016,1,591,MW,827.4
system,2016,1,592,MW,785.4999999999999
system,2016,1,593,MW,714.3
system,2016,1,594,MW,687.1000000000001
system,2016,1,595,MW,730.9
system,2016,1,596,MW,733.0
system,2016,1,597,MW,748.6999999999999
system,2016,1,598,MW,700.4000000000001
system,2016,1,599,MW,643.3000000000001
system,2016,1,600,MW,609.5999999999999
system,2016,1,601,MW,577.9000000000001
system,2016,1,602,MW,561.8999999999999
system,2016,1,603,MW,540.3
system,2016,1,604,MW,530.9775
system,2016,1,605,MW,530.9775
system,2016,1,606,MW,539.4
system,2016,1,607,MW,645.9999999999999
system,2016,1,608,MW,771.2
system,2016,1,609,MW,833.9
system,2016,1,610,MW,834.6999999999999
system,2016,1,611,MW,795.6000000000001
system,2016,1,612,MW,763.7000000000002
system,2016,1,613,MW,832.3
system,2016,1,614,MW,863.0
