tech,zone,year,month,hour,unit,value
345_Solar,system,2011,1,1,fraction,0.0
345_Solar,system,2011,1,2,fraction,0.0
345_Solar,system,2011,1,3,fraction,0.0
345_Solar,system,2011,1,4,fraction,0.0
345_Solar,system,2011,1,5,fraction,0.0
345_Solar,system,2011,1,6,fraction,0.0
345_Solar,system,2011,1,7,fraction,0.0
345_Solar,system,2011,1,8,fraction,0.0
345_Solar,system,2011,1,9,fraction,0.0797816321913
345_Solar,system,2011,1,10,fraction,0.0873282247045
345_Solar,system,2011,1,11,fraction,0.0823828816229
345_Solar,system,2011,1,12,fraction,0.0729406948542
345_Solar,system,2011,1,13,fraction,0.0531578589517
345_Solar,system,2011,1,14,fraction,0.0357069815572
345_Solar,system,2011,1,15,fraction,0.0108700843653
345_Solar,system,2011,1,16,fraction,0.0
345_Solar,system,2011,1,17,fraction,0.0
345_Solar,system,2011,1,18,fraction,0.0
345_Solar,system,2011,1,19,fraction,0.0
345_Solar,system,2011,1,20,fraction,0.0
345_Solar,system,2011,1,21,fraction,0.0
345_Solar,system,2011,1,22,fraction,0.0
345_Solar,system,2011,1,23,fraction,0.0
345_Solar,system,2011,1,24,fraction,0.0
346_Solar,system,2011,1,1,fraction,0.0
346_Solar,system,2011,1,2,fraction,0.0
346_Solar,system,2011,1,3,fraction,0.0
346_Solar,system,2011,1,4,fraction,0.0
346_Solar,system,2011,1,5,fraction,0.0
346_Solar,system,2011,1,6,fraction,0.0
346_Solar,system,2011,1,7,fraction,0.0
346_Solar,system,2011,1,8,fraction,0.0
346_Solar,system,2011,1,9,fraction,0.0
346_Solar,system,2011,1,10,fraction,0.026856837748
346_Solar,system,2011,1,11,fraction,0.0365084056022
346_Solar,system,2011,1,12,fraction,0.0372284229636
346_Solar,system,2011,1,13,fraction,0.030690975586
346_Solar,system,2011,1,14,fraction,0.0188227093407
346_Solar,system,2011,1,15,fraction,0.00656948486081
346_Solar,system,2011,1,16,fraction,0.0
346_Solar,system,2011,1,17,fraction,0.0
346_Solar,system,2011,1,18,fraction,0.0
346_Solar,system,2011,1,19,fraction,0.0
346_Solar,system,2011,1,20,fraction,0.0
346_Solar,system,2011,1,21,fraction,0.0
346_Solar,system,2011,1,22,fraction,0.0
346_Solar,system,2011,1,23,fraction,0.0
346_Solar,system,2011,1,24,fraction,0.0
347_Solar,system,2011,1,1,fraction,0.0
347_Solar,system,2011,1,2,fraction,0.0
347_Solar,system,2011,1,3,fraction,0.0
347_Solar,system,2011,1,4,fraction,0.0
347_Solar,system,2011,1,5,fraction,0.0
347_Solar,system,2011,1,6,fraction,0.0
347_Solar,system,2011,1,7,fraction,0.0
347_Solar,system,2011,1,8,fraction,0.0
347_Solar,system,2011,1,9,fraction,0.0
347_Solar,system,2011,1,10,fraction,0.0207926870877
347_Solar,system,2011,1,11,fraction,0.030575081102
347_Solar,system,2011,1,12,fraction,0.0305030885838
347_Solar,system,2011,1,13,fraction,0.0270075839477
347_Solar,system,2011,1,14,fraction,0.0159327772249
347_Solar,system,2011,1,15,fraction,0.00525327661836
347_Solar,system,2011,1,16,fraction,0.0
347_Solar,system,2011,1,17,fraction,0.0
347_Solar,system,2011,1,18,fraction,0.0
347_Solar,system,2011,1,19,fraction,0.0
347_Solar,system,2011,1,20,fraction,0.0
347_Solar,system,2011,1,21,fraction,0.0
347_Solar,system,2011,1,22,fraction,0.0
347_Solar,system,2011,1,23,fraction,0.0
347_Solar,system,2011,1,24,fraction,0.0
348_Solar,system,2011,1,1,fraction,0.0
348_Solar,system,2011,1,2,fraction,0.0
348_Solar,system,2011,1,3,fraction,0.0
348_Solar,system,2011,1,4,fraction,0.0
348_Solar,system,2011,1,5,fraction,0.0
348_Solar,system,2011,1,6,fraction,0.0
348_Solar,system,2011,1,7,fraction,0.0
348_Solar,system,2011,1,8,fraction,0.0
348_Solar,system,2011,1,9,fraction,0.0
348_Solar,system,2011,1,10,fraction,0.0213018630585
348_Solar,system,2011,1,11,fraction,0.0306611417517
348_Solar,system,2011,1,12,fraction,0.0306561135704
348_Solar,system,2011,1,13,fraction,0.0261277748741
348_Solar,system,2011,1,14,fraction,0.0149177798116
348_Solar,system,2011,1,15,fraction,0.00467153513014
348_Solar,system,2011,1,16,fraction,0.0
348_Solar,system,2011,1,17,fraction,0.0
348_Solar,system,2011,1,18,fraction,0.0
348_Solar,system,2011,1,19,fraction,0.0
348_Solar,system,2011,1,20,fraction,0.0
348_Solar,system,2011,1,21,fraction,0.0
348_Solar,system,2011,1,22,fraction,0.0
348_Solar,system,2011,1,23,fraction,0.0
348_Solar,system,2011,1,24,fraction,0.0
349_Solar,system,2011,1,1,fraction,0.0
349_Solar,system,2011,1,2,fraction,0.0
349_Solar,system,2011,1,3,fraction,0.0
