tech,year,unit,value
Coal,2020,fraction,1.0
Coal,2030,fraction,1.0
Oil,2020,fraction,1.0
Oil,2030,fraction,1.0
Gas,2020,fraction,1.0
Gas,2030,fraction,1.0
Hydro,2020,fraction,1.0
Hydro,2030,fraction,1.0
Solar,2020,fraction,1.0
Solar,2030,fraction,1.0
Wind,2020,fraction,1.0
Wind,2030,fraction,1.0
Bioenergy,2020,fraction,1.0
Bioenergy,2030,fraction,1.0
HPS,2020,fraction,0.8
HPS,2030,fraction,0.8
Li-ion,2020,fraction,0.94
Li-ion,2030,fraction,0.94
