zone,year,month,hour,unit,value
system,2016,1,6956,MW,4288.820000000001
system,2016,1,6957,MW,4288.820000000001
system,2016,1,6958,MW,4288.820000000001
system,2016,1,6959,MW,4288.820000000001
system,2016,1,6960,MW,4288.820000000001
system,2016,1,6961,MW,4269.48
system,2016,1,6962,MW,4269.48
system,2016,1,6963,MW,4269.48
system,2016,1,6964,MW,4269.48
system,2016,1,6965,MW,4269.48
system,2016,1,6966,MW,4269.48
system,2016,1,6967,MW,4269.48
system,2016,1,6968,MW,4269.48
system,2016,1,6969,MW,4269.48
system,2016,1,6970,MW,4269.48
system,2016,1,6971,MW,4269.48
system,2016,1,6972,MW,4269.48
system,2016,1,6973,MW,4269.48
system,2016,1,6974,MW,4269.48
system,2016,1,6975,MW,4269.48
system,2016,1,6976,MW,4269.48
system,2016,1,6977,MW,4269.48
system,2016,1,6978,MW,4269.48
system,2016,1,6979,MW,4269.48
system,2016,1,6980,MW,4269.48
system,2016,1,6981,MW,4269.48
system,2016,1,6982,MW,4269.48
system,2016,1,6983,MW,4269.48
system,2016,1,6984,MW,4269.48
system,2016,1,6985,MW,4268.530000000001
system,2016,1,6986,MW,4268.530000000001
system,2016,1,6987,MW,4268.530000000001
system,2016,1,6988,MW,4268.530000000001
system,2016,1,6989,MW,4268.530000000001
system,2016,1,6990,MW,4268.530000000001
system,2016,1,6991,MW,4268.530000000001
system,2016,1,6992,MW,4268.530000000001
system,2016,1,6993,MW,4268.530000000001
system,2016,1,6994,MW,4268.530000000001
system,2016,1,6995,MW,4268.530000000001
system,2016,1,6996,MW,4268.530000000001
system,2016,1,6997,MW,4268.530000000001
system,2016,1,6998,MW,4268.530000000001
system,2016,1,6999,MW,4268.530000000001
system,2016,1,7000,MW,4268.530000000001
system,2016,1,7001,MW,4268.530000000001
system,2016,1,7002,MW,4268.530000000001
system,2016,1,7003,MW,4268.530000000001
system,2016,1,7004,MW,4268.530000000001
system,2016,1,7005,MW,4268.530000000001
system,2016,1,7006,MW,4268.530000000001
system,2016,1,7007,MW,4268.530000000001
system,2016,1,7008,MW,4268.530000000001
system,2016,1,7009,MW,4304.41
system,2016,1,7010,MW,4304.41
system,2016,1,7011,MW,4304.41
system,2016,1,7012,MW,4304.41
system,2016,1,7013,MW,4304.41
system,2016,1,7014,MW,4304.41
system,2016,1,7015,MW,4304.41
system,2016,1,7016,MW,4304.41
system,2016,1,7017,MW,4304.41
system,2016,1,7018,MW,4304.41
system,2016,1,7019,MW,4304.41
system,2016,1,7020,MW,4304.41
system,2016,1,7021,MW,4304.41
system,2016,1,7022,MW,4304.41
system,2016,1,7023,MW,4304.41
system,2016,1,7024,MW,4304.41
system,2016,1,7025,MW,4304.41
system,2016,1,7026,MW,4304.41
system,2016,1,7027,MW,4304.41
system,2016,1,7028,MW,4304.41
system,2016,1,7029,MW,4304.41
system,2016,1,7030,MW,4304.41
system,2016,1,7031,MW,4304.41
system,2016,1,7032,MW,4304.41
system,2016,1,7033,MW,4378.31
system,2016,1,7034,MW,4378.31
system,2016,1,7035,MW,4378.31
system,2016,1,7036,MW,4378.31
system,2016,1,7037,MW,4378.31
system,2016,1,7038,MW,4378.31
system,2016,1,7039,MW,4378.31
system,2016,1,7040,MW,4378.31
system,2016,1,7041,MW,4378.31
system,2016,1,7042,MW,4378.31
system,2016,1,7043,MW,4378.31
system,2016,1,7044,MW,4378.31
system,2016,1,7045,MW,4378.31
system,2016,1,7046,MW,4378.31
system,2016,1,7047,MW,4378.31
system,2016,1,7048,MW,4378.31
system,2016,1,7049,MW,4378.31
system,2016,1,7050,MW,4378.31
system,2016,1,7051,MW,4378.31
system,2016,1,7052,MW,4378.31
system,2016,1,7053,MW,4378.31
system,2016,1,7054,MW,4378.31
system,2016,1,7055,MW,4378.31
system,2016,1,7056,MW,4378.31
system,2016,1,7057,MW,4407.32
system,2016,1,7058,MW,4407.32
system,2016,1,7059,MW,4407.32
system,2016,1,7060,MW,4407.32
system,2016,1,7061,MW,4407.32
system,2016,1,7062,MW,4407.32
system,2016,1,7063,MW,4407.32
system,2016,1,7064,MW,4407.32
system,2016,1,7065,MW,4407.32
system,2016,1,7066,MW,4407.32
system,2016,1,7067,MW,4407.32
system,2016,1,7068,MW,4407.32
system,2016,1,7069,MW,4407.32
system,2016,1,7070,MW,4407.32
system,2016,1,7071,MW,4407.32
system,2016,1,7072,MW,4407.32
system,2016,1,7073,MW,4407.32
system,2016,1,7074,MW,4407.32
system,2016,1,7075,MW,4407.32
system,2016,1,7076,MW,4407.32
system,2016,1,7077,MW,4407.32
system,2016,1,7078,MW,4407.32
system,2016,1,7079,MW,4407.32
system,2016,1,7080,MW,4407.32
system,2016,1,7081,MW,4391.21
system,2016,1,7082,MW,4391.21
system,2016,1,7083,MW,4391.21
system,2016,1,7084,MW,4391.21
system,2016,1,7085,MW,4391.21
system,2016,1,7086,MW,4391.21
system,2016,1,7087,MW,4391.21
system,2016,1,7088,MW,4391.21
system,2016,1,7089,MW,4391.21
system,2016,1,7090,MW,4391.21
system,2016,1,7091,MW,4391.21
system,2016,1,7092,MW,4391.21
system,2016,1,7093,MW,4391.21
system,2016,1,7094,MW,4391.21
system,2016,1,7095,MW,4391.21
system,2016,1,7096,MW,4391.21
system,2016,1,7097,MW,4391.21
system,2016,1,7098,MW,4391.21
system,2016,1,7099,MW,4391.21
system,2016,1,7100,MW,4391.21
system,2016,1,7101,MW,4391.21
